CSV-Export;Version: 1.01;Separator: Semicolon

;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
07:35;0;730.78;0;429.87;59.98;3;254.6;232.12;0.58;0.47;7;144.63;129;2000673163;20.18;248.39;374.09
07:40;0;730.8;0;429.89;59.98;3;254.68;232.2;0.65;0.51;7;161.37;129;2000673163;20.49;248.46;381.14
07:45;0;730.83;0;429.9;59.98;3;254.77;232.28;0.7;0.54;7;172.99;129;2000673163;20.8;248.67;384.12
07:50;0;730.86;0;429.92;59.97;3;254.85;232.37;0.75;0.57;7;186.13;129;2000673163;21.33;248.84;383.65
07:55;0;730.89;0;429.93;59.99;3;254.93;232.45;0.88;0.65;7;217.29;129;2000673163;21.62;248.17;390.22
08:00;0;730.92;0;429.95;59.99;3;255.02;232.53;0.97;0.7;7;240.37;129;2000673163;22.1;248.27;393.6
08:05;0;730.96;0;429.98;59.98;3;255.1;232.62;1.11;0.79;7;274.53;129;2000673163;22.67;247.91;393.78
08:10;0;731.01;0;430;59.98;3;255.18;232.7;1.3;0.91;7;323.17;129;2000673163;23.31;248.6;397.72
08:15;0;731.06;0;430.04;59.98;3;255.26;232.78;1.58;1.09;7;393.88;129;2000673163;24.35;249.54;398.11
08:20;0;731.12;0;430.07;59.98;3;255.35;232.87;1.71;1.17;7;426.82;129;2000673163;25.27;249.32;400.01
08:25;0;731.18;0;430.11;59.98;3;255.43;232.95;1.72;1.17;7;426.96;129;2000673163;25.75;248.57;399.46
08:30;0;731.24;0;430.14;59.98;3;255.51;233.03;1.76;1.19;7;435.47;129;2000673163;26.16;247.97;397.91
08:35;0;731.31;0;430.18;59.98;3;255.6;233.12;1.8;1.21;7;445.4;129;2000673163;26.52;247.96;401.26
08:40;0;731.38;0;430.22;59.98;3;255.68;233.2;2.01;1.34;7;497.52;129;2000673163;27.38;247.98;402.45
08:45;0;731.46;0;430.27;59.98;3;255.77;233.28;2.22;1.47;7;550.99;129;2000673163;28.12;248.23;403.47
08:50;0;731.54;0;430.32;59.98;3;255.85;233.37;2.42;1.59;7;599.77;129;2000673163;29.08;248.06;404.42
08:55;0;731.64;0;430.37;60;3;255.93;233.45;2.69;1.75;7;668.78;129;2000673163;30.08;248.3;407.36
09:00;0;731.74;0;430.44;60;3;256.01;233.53;2.93;1.91;7;728.76;129;2000673163;31.19;248.92;405.72
09:05;0;731.86;0;430.5;59.99;3;256.1;233.62;3.26;2.11;7;811.9;129;2000673163;32.35;248.79;408.05
09:10;0;731.97;0;430.57;59.99;3;256.18;233.7;3.4;2.19;7;845.29;129;2000673163;33.41;248.49;407.16
09:15;0;732.09;0;430.64;59.99;3;256.27;233.78;3.32;2.14;7;822.85;129;2000673163;33.89;248.32;406.97
09:20;0;732.21;0;430.71;59.99;3;256.35;233.87;3.39;2.18;7;841.92;129;2000673163;34.35;248.67;407.65
09:25;0;732.34;0;430.79;59.99;3;256.43;233.95;3.67;2.36;7;912.03;129;2000673163;35.27;248.55;407.51
09:30;0;732.49;0;430.87;59.98;3;256.52;234.03;4.14;2.64;7;1028.97;129;2000673163;36.72;248.37;409.03
09:35;0;732.65;0;430.97;59.99;3;256.6;234.12;4.59;2.93;7;1141.19;129;2000673163;38.48;248.45;409.09
09:40;0;732.81;0;431.07;59.98;3;256.68;234.2;4.67;2.99;7;1162.03;129;2000673163;39.55;248.91;408.11
09:45;0;732.98;0;431.16;59.98;3;256.76;234.28;4.65;2.99;7;1157.44;129;2000673163;40.44;248.8;405.96
09:50;0;733.14;0;431.26;59.99;3;256.85;234.37;4.73;3.04;7;1179.31;129;2000673163;40.98;249.24;406.14
09:55;0;733.32;0;431.37;59.99;3;256.93;234.45;5.12;3.31;7;1280.45;129;2000673163;42.65;250.33;405.41
10:00;0;733.51;0;431.48;60;3;257.02;234.53;5.25;3.4;7;1312.99;129;2000673163;43.56;250.21;404.1
10:05;0;733.7;0;431.59;59.99;3;257.1;234.62;5.51;3.55;7;1375.42;129;2000673163;45.49;249.82;404.56
10:10;0;733.9;0;431.71;59.99;3;257.18;234.7;5.47;3.56;7;1366.73;129;2000673163;46.1;249.94;400.93
10:15;0;734.11;0;431.83;59.99;3;257.27;234.78;5.85;3.78;7;1462.43;129;2000673163;47.29;250.05;404.27
10:20;0;734.34;0;431.96;59.99;3;257.35;234.87;6.55;4.18;7;1636.5;129;2000673163;51.09;250.01;407.99
10:25;0;734.58;0;432.1;59.98;3;257.43;234.95;6.82;4.38;7;1701.83;129;2000673163;53.58;249.7;404.66
10:30;0;734.83;0;432.25;59.98;3;257.52;235.03;7;4.52;7;1743.61;129;2000673163;55.54;249.29;402.4
10:35;0;735.08;0;432.4;59.98;3;257.6;235.12;7.28;4.68;7;1810.57;129;2000673163;57.76;248.9;402.87
10:40;0;735.35;0;432.56;59.98;3;257.68;235.2;7.54;4.85;7;1873.32;129;2000673163;58.55;248.39;402.57
10:45;0;735.62;0;432.72;59.98;3;257.76;235.28;7.84;5.03;7;1942.22;129;2000673163;54.96;247.77;402.09
10:50;0;735.9;0;432.88;59.98;3;257.85;235.37;8;5.17;7;1986.61;129;2000673163;53.41;248.41;400.19
10:55;0;736.19;0;433.06;59.99;3;257.93;235.45;8.18;5.33;7;2042.43;129;2000673163;53.09;249.57;399.16
11:00;0;736.49;0;433.23;59.99;3;258.01;235.53;8.42;5.49;7;2103.21;129;2000673163;53.05;249.79;398.82
11:05;0;736.79;0;433.41;60;3;258.1;235.62;8.62;5.6;7;2150.25;129;2000673163;53.09;249.62;399.7
11:10;0;737.11;0;433.6;60;3;258.18;235.7;8.99;5.82;7;2239.86;129;2000673163;53.44;249.23;400.77
11:15;0;737.44;0;433.79;60;3;258.27;235.78;9.25;5.98;7;2304.88;129;2000673163;54.16;249.28;401.13
11:20;0;737.77;0;433.99;59.98;3;258.35;235.87;9.46;6.13;7;2363.78;129;2000673163;54.53;249.91;401.5
11:25;0;738.12;0;434.19;59.99;3;258.43;235.95;9.69;6.27;7;2422.21;129;2000673163;55.04;249.93;401.92
11:30;0;738.47;0;434.39;59.99;3;258.51;236.03;9.9;6.4;7;2471.46;129;2000673163;55.55;249.73;402.19
11:35;0;738.82;0;434.6;59.98;3;258.6;236.12;10.07;6.52;7;2513.99;129;2000673163;55.85;249.75;401.33
11:40;0;739.19;0;434.82;59.99;3;258.68;236.2;10.24;6.65;7;2556.26;129;2000673163;56.34;249.78;400.13
11:45;0;739.56;0;435.03;59.99;3;258.77;236.28;10.42;6.79;7;2610.55;129;2000673163;56.86;250.51;400.15
11:50;0;739.93;0;435.25;59.98;3;258.85;236.37;10.6;6.93;7;2652.87;129;2000673163;57.44;250.23;398.82
11:55;0;740.31;0;435.48;59.99;3;258.93;236.45;10.78;7.05;7;2698.27;129;2000673163;58.05;250.27;398.29
12:00;0;740.7;0;435.71;59.99;3;259.01;236.53;10.95;7.19;7;2745.45;129;2000673163;58.54;250.71;397.81
12:05;0;741.09;0;435.94;60;3;259.1;236.62;11.11;7.27;7;2779.95;129;2000673163;59.17;250.31;398.12
12:10;0;741.5;0;436.18;59.98;3;259.18;236.7;11.28;7.41;7;2821.09;129;2000673163;59.79;250.09;396.63
12:15;0;741.9;0;436.41;59.98;3;259.26;236.78;11.45;7.5;7;2859.87;129;2000673163;60.35;249.73;397.43
12:20;0;742.31;0;436.65;59.98;3;259.35;236.87;11.6;7.62;7;2897.35;129;2000673163;60.69;249.84;396.19
12:25;0;742.73;0;436.9;59.98;3;259.43;236.95;11.73;7.72;7;2937.67;129;2000673163;60.89;250.49;396.24
12:30;0;743.14;0;437.14;59.98;3;259.51;237.03;11.89;7.8;7;2969.74;129;2000673163;61.27;249.82;396.7
12:35;0;743.57;0;437.4;59.98;3;259.6;237.12;12.04;7.93;7;3007.76;129;2000673163;61.55;249.79;395.35
12:40;0;744.01;0;437.65;59.98;3;259.68;237.2;12.17;8.02;7;3039.49;129;2000673163;61.95;249.84;394.91
12:45;0;744.44;0;437.91;59.98;3;259.76;237.28;12.26;8.09;7;3065.23;129;2000673163;62.11;249.98;394.56
12:50;0;744.88;0;438.16;59.98;3;259.85;237.37;12.43;8.2;7;3106.83;129;2000673163;62.48;249.95;395.05
12:55;0;745.32;0;438.43;59.98;3;259.93;237.45;12.55;8.25;7;3137.24;129;2000673163;62.62;249.91;396.37
13:00;0;745.77;0;438.69;59.98;3;260.01;237.53;12.66;8.35;7;3165.96;129;2000673163;63.05;250.16;395.31
13:05;0;746.22;0;438.95;59.98;3;260.1;237.62;12.72;8.42;7;3183.53;129;2000673163;63.11;250.28;394.13
13:10;0;746.67;0;439.22;59.98;3;260.18;237.7;12.83;8.5;7;3206.23;129;2000673163;63.2;249.94;393.34
13:15;0;747.13;0;439.49;59.97;3;260.26;237.78;12.94;8.56;7;3230.83;129;2000673163;63.59;249.68;393.27
13:20;0;747.59;0;439.76;59.97;3;260.35;237.87;13.03;8.62;7;3251.19;129;2000673163;63.87;249.52;393.29
13:25;0;748.06;0;440.03;59.98;3;260.43;237.95;13.06;8.69;7;3265.29;129;2000673163;63.9;250.11;391.67
13:30;0;748.52;0;440.31;59.99;3;260.51;238.03;13.15;8.75;7;3292.62;129;2000673163;63.96;250.42;392.45
13:35;0;748.99;0;440.58;59.99;3;260.6;238.12;13.21;8.81;7;3307.96;129;2000673163;64.28;250.42;391.36
13:40;0;749.46;0;440.86;59.98;3;260.68;238.2;13.24;8.85;7;3310.59;129;2000673163;64.37;250.14;389.86
13:45;0;749.93;0;441.14;59.98;3;260.76;238.28;13.34;8.92;7;3334.49;129;2000673163;64.48;250.01;389.83
13:50;0;750.41;0;441.42;59.99;3;260.85;238.37;13.43;8.95;7;3361.73;129;2000673163;64.72;250.42;391.81
13:55;0;750.89;0;441.7;59.99;3;260.93;238.45;13.47;8.98;7;3374.79;129;2000673163;64.78;250.56;391.96
14:00;0;751.36;0;441.98;60;3;261.01;238.53;13.53;9.01;7;3390.29;129;2000673163;64.93;250.61;392.29
14:05;0;751.85;0;442.27;60;3;261.1;238.62;13.63;9.02;7;3408.77;129;2000673163;65.08;250.15;394.17
14:10;0;752.33;0;442.55;59.99;3;261.18;238.7;13.68;9.06;7;3415.83;129;2000673163;65.12;249.64;393.43
14:15;0;752.82;0;442.83;59.99;3;261.26;238.78;13.6;9.04;7;3402.79;129;2000673163;65.1;250.25;392.49
14:20;0;753.3;0;443.12;59.98;3;261.35;238.87;13.56;9.02;7;3405.27;129;2000673163;65.08;251.2;393.68
14:25;0;753.78;0;443.4;60;3;261.43;238.95;13.51;8.97;7;3391.15;129;2000673163;64.85;251.08;394.06
14:30;0;754.25;0;443.68;59.99;3;261.51;239.03;13.43;9.04;7;3367.08;129;2000673163;64.48;250.75;388.17
14:35;0;754.74;0;443.96;59.98;3;261.6;239.12;13.37;9.03;7;3359.99;129;2000673163;64.42;251.24;387.73
14:40;0;755.21;0;444.24;59.98;3;261.68;239.2;13.32;8.98;7;3351.17;129;2000673163;64.41;251.6;389
14:45;0;755.69;0;444.52;59.99;3;261.76;239.28;13.37;9.01;7;3364.9;129;2000673163;64.4;251.61;389.12
14:50;0;756.15;0;444.8;60;3;261.85;239.37;13.3;8.93;7;3339.06;129;2000673163;64.34;251.08;389.64
14:55;0;756.63;0;445.08;60;3;261.93;239.45;13.24;8.89;7;3327.47;129;2000673163;64.22;251.32;390.12
15:00;0;757.1;0;445.35;60;3;262.01;239.53;13.12;8.84;7;3305.78;129;2000673163;63.97;251.94;389.51
15:05;0;757.56;0;445.63;60;3;262.1;239.62;13.03;8.81;7;3284.35;129;2000673163;63.85;252.07;388.42
15:10;0;758.03;0;445.9;60;3;262.18;239.7;12.99;8.89;7;3278.26;129;2000673163;63.48;252.32;383.95
15:15;0;758.49;0;446.17;59.99;3;262.26;239.78;12.9;8.91;7;3257.44;129;2000673163;63.15;252.58;380.49
15:20;0;758.94;0;446.44;59.99;3;262.35;239.87;12.78;8.81;7;3212.74;129;2000673163;62.67;251.49;379.52
15:25;0;759.4;0;446.71;59.99;3;262.43;239.95;12.83;8.78;7;3213.62;129;2000673163;62.72;250.5;381.41
15:30;0;759.85;0;446.97;59.99;3;262.51;240.03;12.72;8.77;7;3196.09;129;2000673163;62.61;251.37;379.58
15:35;0;760.3;0;447.24;59.99;3;262.6;240.12;12.62;8.69;7;3173.54;129;2000673163;62.38;251.49;380.33
15:40;0;760.75;0;447.5;59.99;3;262.68;240.2;12.62;8.68;7;3181.74;129;2000673163;62.25;252.16;381.76
15:45;0;761.2;0;447.77;59.99;3;262.76;240.28;12.55;8.61;7;3162.05;129;2000673163;62.17;251.89;382.43
15:50;0;761.64;0;448.03;59.99;3;262.85;240.37;12.39;8.53;7;3115.1;129;2000673163;61.87;251.45;380.24
15:55;0;762.08;0;448.28;59.99;3;262.93;240.45;12.24;8.4;7;3082.19;129;2000673163;61.53;251.78;382.08
16:00;0;762.51;0;448.54;59.99;3;263.01;240.53;12.14;8.31;7;3055.47;129;2000673163;61.28;251.79;382.56
16:05;0;762.94;0;448.79;60;3;263.1;240.62;12.08;8.26;7;3044.48;129;2000673163;61.14;252.05;383.79
16:10;0;763.37;0;449.04;60;3;263.18;240.7;11.95;8.17;7;3013.19;129;2000673163;60.87;252.14;383.99
16:15;0;763.79;0;449.29;59.99;3;263.26;240.78;11.88;8.13;7;2997.01;129;2000673163;60.71;252.35;383.79
16:20;0;764.21;0;449.54;60;3;263.35;240.87;11.72;7.99;7;2954.53;129;2000673163;60.61;252.23;384.81
16:25;0;764.63;0;449.78;60;3;263.43;240.95;11.59;7.88;7;2922.22;129;2000673163;60.34;252.13;385.96
16:30;0;765.04;0;450.02;60;3;263.51;241.03;11.45;7.75;7;2879.13;129;2000673163;60.09;251.44;386.58
16:35;0;765.44;0;450.26;60;3;263.6;241.12;11.34;7.66;7;2850.9;129;2000673163;59.71;251.4;387.09
16:40;0;765.84;0;450.49;60;3;263.68;241.2;11.15;7.54;7;2808.62;129;2000673163;59.21;251.97;387.45
16:45;0;766.23;0;450.72;60;3;263.76;241.28;10.99;7.43;7;2765.65;129;2000673163;58.78;251.68;387.16
16:50;0;766.62;0;450.95;60;3;263.85;241.37;10.83;7.26;7;2727.64;129;2000673163;58.24;251.85;391.18
16:55;0;767;0;451.18;60;3;263.93;241.45;10.64;7.03;7;2681.3;129;2000673163;57.91;252.07;397.05
17:00;0;767.37;0;451.39;60;3;264.01;241.53;10.47;6.89;7;2638.96;129;2000673163;57.26;252.04;398.88
17:05;0;767.74;0;451.61;60;3;264.1;241.62;10.3;6.75;7;2599.74;129;2000673163;56.78;252.43;400.76
17:10;0;768.1;0;451.82;60.01;3;264.18;241.7;10.09;6.63;7;2564.65;129;2000673163;56.06;254.17;402.54
17:15;0;768.46;0;452.04;60;3;264.26;241.78;9.89;6.53;7;2511.68;129;2000673163;55.31;253.89;400.23
17:20;0;768.8;0;452.24;60;3;264.35;241.87;9.61;6.37;7;2439.41;129;2000673163;54.39;253.83;398.13
17:25;0;769.14;0;452.44;60.01;3;264.43;241.95;9.38;6.2;7;2376.08;129;2000673163;53.5;253.42;398.53
17:30;0;769.47;0;452.63;60;3;264.51;242.03;9.14;6.04;7;2315.45;129;2000673163;52.69;253.38;398.99
17:35;0;769.79;0;452.82;60;3;264.6;242.12;8.91;5.89;7;2258.42;129;2000673163;51.82;253.45;398.92
17:40;0;770.1;0;453;59.99;3;264.68;242.2;8.66;5.7;7;2197.77;129;2000673163;50.95;253.84;401.21
17:45;0;770.4;0;453.18;59.99;3;264.76;242.28;8.44;5.5;7;2127.18;129;2000673163;53.46;251.98;402.88
17:50;0;770.69;0;453.35;60;3;264.85;242.37;8.16;5.28;7;2044.64;129;2000673163;56.21;250.7;403.19
17:55;0;770.97;0;453.51;60;3;264.93;242.45;7.78;4.99;7;1950.31;129;2000673163;56.88;250.82;406.75
18:00;0;771.23;0;453.66;59.99;3;265.01;242.53;7.34;4.74;7;1840.22;129;2000673163;56.59;250.6;404.73
18:05;0;771.45;0;453.79;59.99;3;265.1;242.62;6.16;4;7;1551.62;129;2000673163;54.59;252.06;405.27
18:10;0;771.52;0;453.84;60;3;265.18;242.7;1.99;1.36;7;502.41;129;2000673163;45.84;252.1;397.59
18:15;0;771.61;0;453.89;59.99;3;265.26;242.78;2.48;1.66;7;623.35;129;2000673163;43.19;251.87;401.86
18:20;0;771.68;0;453.93;60;3;265.35;242.87;2;1.36;7;503.6;129;2000673163;41.44;251.54;401.08
18:25;0;771.74;0;453.96;60;3;265.43;242.95;1.55;1.08;7;388.15;129;2000673163;39.72;251.34;396.13
18:30;0;771.79;0;454;60;3;265.51;243.03;1.58;1.1;7;397.79;129;2000673163;38.54;251.45;397.16
18:35;0;771.84;0;454.02;60;3;265.6;243.12;1.2;0.87;7;302.35;129;2000673163;37.52;251.51;391.45
18:40;0;771.86;0;454.03;60;3;265.68;243.2;0.57;0.47;7;143.91;129;2000673163;35.38;250.85;378.4
18:45;0;771.87;0;454.04;60;3;265.76;243.28;0.38;0.37;7;95.96;129;2000673163;34.11;250.1;337.27
18:50;0;771.88;0;454.05;60;3;265.85;243.37;0.36;0.36;7;90.88;129;2000673163;33.46;250.45;341.9
18:55;0;771.89;0;454.06;59.99;3;265.93;243.45;0.33;0.31;7;81.45;129;2000673163;32.93;250.6;369.08
19:00;0;771.9;0;454.06;60;3;266.01;243.53;0.21;0.22;7;51.14;129;2000673163;32.53;250.95;376.55
19:05;0;771.91;0;454.06;60;3;266.1;243.62;0.13;0.17;7;31.77;129;2000673163;31.88;250.83;352.82
19:10;0;771.91;0;454.06;59.99;3;266.18;243.7;0.07;0.11;7;17.04;129;2000673163;31.51;250.62;353.95
19:15;0;771.91;0;454.06;60;3;266.26;243.78;0.02;0.05;7;4.96;129;2000673163;30.99;250.64;327.94
19:20;0;771.91;0;454.06;60;3;266.35;243.8;0;0;3;0.15;129;2000673163;30.19;250.48;375.62
19:25;0;771.91;0;454.06;60;3;266.43;243.8;0;0;3;0;129;2000673163;29.59;250.36;374.5
19:30;0;771.91;0;454.06;60;3;266.51;243.8;0;0;3;0;129;2000673163;29.11;250.51;334.51
19:35;0;771.91;0;454.06;59.99;3;266.6;243.8;0;0;3;0;129;2000673163;28.89;249.82;235.74
19:40;0;771.91;0;454.06;60;3;266.6;243.8;0;0;3;0;129;2000673163;28.4;249.65;132
